C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_108.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_108.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_108.jpg,0,1,0,6.55919
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_176.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_176.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_176.jpg,0,1,0,7.242252
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_246.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_246.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_246.jpg,0,1,0,8.148667
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_314.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_314.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_314.jpg,0,1,0,8.823979
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_383.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_383.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_383.jpg,-0.1,1,0,9.716441
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_450.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_450.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_450.jpg,-0.25,1,0,10.36718
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_520.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_520.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_520.jpg,-0.4,1,0,10.99637
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_587.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_587.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_587.jpg,0,1,0,11.62694
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_658.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_658.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_658.jpg,0,1,0,12.55141
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_725.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_725.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_725.jpg,0,1,0,13.37165
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_795.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_795.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_795.jpg,-0.1,1,0,13.94123
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_863.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_863.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_863.jpg,-0.3,1,0,14.69603
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_57_933.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_57_933.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_57_933.jpg,-0.45,0.8166597,0,15.32384
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_003.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_003.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_003.jpg,-0.6500001,0.5786473,0,15.75997
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_069.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_069.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_069.jpg,-0.8000001,0.3928663,0,15.7442
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_138.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_138.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_138.jpg,-0.9500002,0.2116729,0,15.9201
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_207.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_207.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_207.jpg,-1,0,0,15.73914
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_277.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_277.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_277.jpg,-1,0,0,15.35162
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_346.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_346.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_346.jpg,-1,0.2348238,0,15.29104
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_417.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_417.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_417.jpg,0,0.4048952,0,15.49439
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_486.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_486.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_486.jpg,0,0.6531411,0,15.73369
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_555.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_555.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_555.jpg,0,0.8326921,0,16.18189
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_624.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_624.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_624.jpg,0,1,0,16.98867
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_694.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_694.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_694.jpg,-0.1,1,0,17.47743
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_762.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_762.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_762.jpg,-0.3,1,0,18.27591
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_832.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_832.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_832.jpg,0,1,0,19.0336
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_900.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_900.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_900.jpg,0,1,0,19.51236
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_58_968.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_58_968.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_58_968.jpg,0,1,0,20.33758
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_036.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_036.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_036.jpg,-0.15,1,0,21.02425
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_106.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_106.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_106.jpg,0,1,0,21.77235
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_174.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_174.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_174.jpg,0,1,0,22.32115
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_241.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_241.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_241.jpg,0,1,0,22.93972
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_312.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_312.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_312.jpg,-0.05,1,0,23.71585
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_381.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_381.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_381.jpg,0,1,0,24.28508
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_448.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_448.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_448.jpg,0,1,0,25.0583
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_518.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_518.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_518.jpg,-0.1,1,0,25.63183
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_586.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_586.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_586.jpg,0,1,0,26.37784
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_657.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_657.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_657.jpg,0,1,0,26.94358
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_728.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_728.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_728.jpg,-0.2,1,0,27.68014
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_797.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_797.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_797.jpg,-0.35,1,0,28.18545
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_868.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_868.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_868.jpg,0,1,0,28.85038
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_41_59_939.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_41_59_939.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_41_59_939.jpg,0,1,0,29.39477
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_011.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_011.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_011.jpg,-0.1,1,0,30.12337
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_080.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_080.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_080.jpg,-0.25,1,0,30.17907
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_151.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_151.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_151.jpg,0,1,0,30.18892
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_218.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_218.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_218.jpg,0,1,0,30.18996
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_287.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_287.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_287.jpg,0,1,0,30.19008
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_357.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_357.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_357.jpg,-0.1,1,0,30.18857
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_426.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_426.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_426.jpg,0,1,0,30.19027
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_493.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_493.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_493.jpg,0,1,0,30.1903
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_566.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_566.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_566.jpg,-0.1,1,0,30.18794
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_633.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_633.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_633.jpg,-0.25,1,0,30.17511
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_704.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_704.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_704.jpg,0,1,0,30.19018
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_775.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_775.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_775.jpg,-0.1,1,0,30.18899
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_841.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_841.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_841.jpg,-0.25,1,0,30.17736
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_912.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_912.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_912.jpg,0,1,0,30.19009
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_00_979.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_00_979.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_00_979.jpg,-0.05,1,0,30.19007
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_01_047.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_01_047.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_01_047.jpg,-0.25,1,0,30.17694
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_01_118.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_01_118.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_01_118.jpg,0,1,0,30.19018
C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\center_2023_01_09_18_42_01_189.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\left_2023_01_09_18_42_01_189.jpg,C:\Users\user\Desktop\udemy_FA\beta_simulator_windows\data\IMG\right_2023_01_09_18_42_01_189.jpg,0,1,0,30.19001
